userName,score,content,sentiment,cleaned_text
A Google user,5,It really is a lot of work.,Positive,really lot work
A Google user,5,it the most eazy way to learn different languages 😁😁😁,Positive,eazy way learn different languages
A Google user,5,good,Positive,good
A Google user,5,"it's a great way to learn ,I didn't think I'd be able to remember ,but it's cleverly done to help you to",Positive,great way learn think able remember cleverly done help
A Google user,5,i like it and it is fun to,Positive,like fun
A Google user,5,Best game ever! I love how short the lessons are! BEST GAME EVAAAA!🥰😍😍🤩🤩,Positive,best game ever love short lessons best game evaaaa
A Google user,3,incomplete tool for visual learners - it's all about memorization,Neutral,incomplete tool visual learners memorization
A Google user,5,so far these lessons are super easy to adapt to and very thorough through repetition. am enjoying it!,Positive,far lessons super easy adapt thorough repetition enjoying
A Google user,5,Fun and easy to follow.,Positive,fun easy follow
A Google user,4,need more customisation on profile than just an avatar and badges,Positive,need customisation profile avatar badges
A Google user,5,Good apps 🥰🥰🥰,Positive,good apps
A Google user,5,muy divertido sigan así un millón de éxitos,Positive,muy divertido sigan así un millón de éxitos
A Google user,5,it's awesome,Positive,awesome
A Google user,5,it would be best if it gave free membership,Positive,would best gave free membership
A Google user,5,"Really amazing! Learning without much of effort. 👍👏. Suggestion ; 1. Please add more language (in different / more language modes) especially Persian (Farsi) , Pashto,Urdu and others also. 2. Improve the social sector so as to make it easy to find friends nearby. Sync other social platforms also. Thank you!...",Positive,really amazing learning without much effort suggestion 1 please add language different language modes especially persian farsi pashto urdu others also 2 improve social sector make easy find friends nearby sync social platforms also thank
A Google user,5,I can definetly say that Duolingo is the best language application so far you guys must download it,Positive,definetly say duolingo best language application far guys must download
A Google user,5,I love this app. The lessons are very easy to navigate.,Positive,love app lessons easy navigate
A Google user,5,it's a fun learning app that could prepare you for further scheduled trips or just improving the mindset one of the ways to improve communication in our day to day life,Positive,fun learning app could prepare scheduled trips improving mindset one ways improve communication day day life
A Google user,5,"I'm using since yesterday and learning Spanish super fast, Gracias Duolingo!",Positive,using since yesterday learning spanish super fast gracias duolingo
A Google user,5,Duolingo is really helpful and a good app because my first language was Spanish but overtime in school I would talk English and I'm kind of forgetting my Spanish yet I can have a conversation but Duo definitely helped refresh my memory. great app 🥰,Positive,duolingo really helpful good app first language spanish overtime school would talk english kind forgetting spanish yet conversation duo definitely helped refresh memory great app
A Google user,5,a best,Positive,best
A Google user,5,It's awesome but it doesn't have persian language pls add it,Positive,awesome persian language pls add
A Google user,5,I like u dolingo🤩,Positive,like u dolingo
A Google user,5,it's a good and interesting app and you may like it I love to play in Duolingo as I get to learn new language while playing a game.,Positive,good interesting app may like love play duolingo get learn new language playing game
A Google user,5,amazing,Positive,amazing
A Google user,5,Excellent Good luck 👍,Positive,excellent good luck
A Google user,5,I got 43 day streak thank you!,Positive,got 43 day streak thank
A Google user,5,perfect,Positive,perfect
A Google user,5,Where are the stories for the Japanese course it's a great app but where are they?,Positive,stories japanese course great app
A Google user,4,👍,Positive,
A Google user,5,"I think this app is very well structured, as well as the lessons and the pace at which they allow me to learn. I also enjoy the encouragement that it provides and the opportunity to correct those mistakes with a reward for doing so. By being able to correct them, I am able to learn more easily from those mistakes so as to not repeat them again. I recommend this app to anyone who desires to learn another language no matter their reasons or intentions.",Positive,think app well structured well lessons pace allow learn also enjoy encouragement provides opportunity correct mistakes reward able correct able learn easily mistakes repeat recommend app anyone desires learn another language matter reasons intentions
